OBJECTID,CBSA Code,CBSA Title,CBSA Type,Land area,Water area,Shape__Area,Shape__Length
766,42460,"Scottsboro, AL",Micropolitan Statistical Area,2792044647,126334711,0.287404142888136,2.677891803758
767,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,4522152239,78052814,0.49474014217526,3.0513443858526
768,42580,"Seaford, DE",Micropolitan Statistical Area,2424605749,674113743,0.320809700338486,2.41018560222555
769,42620,"Searcy, AR",Micropolitan Statistical Area,2678251460,20548272,0.267306147093677,3.41497294234548
770,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,15203813466,1135554762,1.95273406757133,8.05734921864271
771,42680,"Sebastian-Vero Beach-West Vero Corridor, FL",Metropolitan Statistical Area,1301540085,295514461,0.146112493717055,1.73348207074224
772,42700,"Sebring, FL",Metropolitan Statistical Area,2635726558,230667873,0.261420703545809,2.91571057469932
773,42740,"Sedalia, MO",Micropolitan Statistical Area,1766982901,10471760,0.184133546300018,1.75843018447786
774,42780,"Selinsgrove, PA",Micropolitan Statistical Area,851547200,7158854,0.0915894778213442,1.52732155801828
775,42820,"Selma, AL",Micropolitan Statistical Area,2534919602,39124772,0.246525124981417,3.11727707084412
776,42860,"Seneca, SC",Micropolitan Statistical Area,1622796885,121710335,0.171747421690952,2.70232405903849
777,42900,"Seneca Falls, NY",Micropolitan Statistical Area,838372770,172818533,0.111238181280669,1.67030074597824
778,42940,"Sevierville, TN",Micropolitan Statistical Area,1534599867,13427921,0.154320943156108,2.15064951188834
779,42980,"Seymour, IN",Micropolitan Statistical Area,1320836467,10174044,0.138224153237616,2.00466046223953
780,43020,"Shawano, WI",Micropolitan Statistical Area,3239659314,60905538,0.375712075574484,3.0393666484626
781,43060,"Shawnee, OK",Micropolitan Statistical Area,2040375640,14845673,0.203440136692507,2.34641056650492
782,43100,"Sheboygan, WI",Metropolitan Statistical Area,1324828371,1967670377,0.36774398261241,2.82227674533305
783,43140,"Shelby-Kings Mountain, NC",Micropolitan Statistical Area,1202400601,10177696,0.120214799371297,1.56035402069764
784,43180,"Shelbyville, TN",Micropolitan Statistical Area,1226719747,2980759,0.122179639473643,1.85355823537094
785,43220,"Shelton, WA",Micropolitan Statistical Area,2485231719,236957000,0.324060778568764,2.57876014100686
786,43260,"Sheridan, WY",Micropolitan Statistical Area,6535475074,7986330,0.74408332180883,4.74401776937477
787,43300,"Sherman-Denison, TX",Metropolitan Statistical Area,2416016688,120091746,0.246427864742145,2.37796702456027
788,43320,"Show Low, AZ",Micropolitan Statistical Area,25769070673,24116169,2.55946965840485,8.74708502358924
789,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,6722296794,266894893,0.670208414732542,4.6044710216663
790,43380,"Sidney, OH",Micropolitan Statistical Area,1055922235,7802978,0.112728200940865,1.45215537169987
791,43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,16083192226,17650455,1.53467786066699,5.02020726623167
792,43460,"Sikeston, MO",Micropolitan Statistical Area,2153838195,59690408,0.223908070808193,3.01623935796983
793,43500,"Silver City, NM",Micropolitan Statistical Area,10259478771,15294669,0.988512970817055,5.70902557750598
794,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,4138617571,37440346,0.457493782120991,5.02450269676499
795,43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,7919825565,28592302,0.88497374139115,5.31448845814694
796,43640,"Slidell-Mandeville-Covington, LA",Metropolitan Statistical Area,2189234360,648416550,0.266387351824733,2.95165250588362
797,43660,"Snyder, TX",Micropolitan Statistical Area,2345090474,5436957,0.226153839247445,1.90627616634179
798,43700,"Somerset, KY",Micropolitan Statistical Area,1704469887,49351326,0.17778213987549,1.89694288075103
799,43740,"Somerset, PA",Micropolitan Statistical Area,2784357760,17118618,0.295346193629257,2.58611406190622
800,43760,"Sonora, CA",Micropolitan Statistical Area,5752133238,138668837,0.604467621976255,5.07685432678377
801,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,2455022300,56475737,0.271964848537209,2.87123341799288
802,43890,"Sparta, WI",Micropolitan Statistical Area,2333329773,18586766,0.263670619855702,2.19320816383091
803,43900,"Spartanburg, SC",Metropolitan Statistical Area,3423868897,34305559,0.34080170780112,3.17120334533309
804,43940,"Spearfish, SD",Micropolitan Statistical Area,2072127354,667509,0.233987708008499,2.34753638533609
805,43980,"Spencer, IA",Micropolitan Statistical Area,1469139465,13866648,0.16392992256533,1.63946595438405
806,44020,"Spirit Lake, IA",Micropolitan Statistical Area,985574547,60680641,0.11620575240886,1.43865435131027
807,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,10984984852,206341430,1.35088921869783,7.07590947634467
808,44100,"Springfield, IL",Metropolitan Statistical Area,3062990303,25372067,0.324923683672068,3.0586146676707
809,44140,"Springfield, MA",Metropolitan Statistical Area,1598035087,44416923,0.178853537375971,2.99172201535349
810,44180,"Springfield, MO",Metropolitan Statistical Area,7788095527,35513317,0.795744707573022,4.14652358805105
811,44220,"Springfield, OH",Metropolitan Statistical Area,1025322040,14608569,0.109546660843762,1.48869782822991
812,44260,"Starkville, MS",Micropolitan Statistical Area,2277628054,14930945,0.222479625601181,2.8118085443388
813,44300,"State College, PA",Metropolitan Statistical Area,2867787787,11295681,0.307764680173022,3.75076740456523
814,44340,"Statesboro, GA",Micropolitan Statistical Area,2224430120,43122891,0.217217786344463,2.6489662236739
815,44420,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,2595074274,10049475,0.267803724279929,2.52268717764639
816,44460,"Steamboat Springs, CO",Micropolitan Statistical Area,18402546626,35635155,1.96095974898481,7.32805704196012
817,44500,"Stephenville, TX",Micropolitan Statistical Area,2805419712,17166727,0.27006676638689,2.11291464190461
818,44540,"Sterling, CO",Micropolitan Statistical Area,4761949509,16363553,0.509315839763985,2.98682654790807
819,44580,"Sterling, IL",Micropolitan Statistical Area,1771808919,31883751,0.195265390305394,1.98218667586714
820,44620,"Stevens Point-Plover, WI",Micropolitan Statistical Area,2074252977,56835087,0.241044781839946,2.11493268745285
821,44660,"Stillwater, OK",Micropolitan Statistical Area,1773885851,31991880,0.180681349238739,2.1062407846551
822,44700,"Stockton-Lodi, CA",Metropolitan Statistical Area,3605878834,89000661,0.378668366861802,3.28573926959306
823,44740,"Storm Lake, IA",Micropolitan Statistical Area,1488981868,13798140,0.165196332305641,1.64573031562434
824,44780,"Sturgis, MI",Micropolitan Statistical Area,1296650393,52801553,0.146445926942306,1.62149662378739
825,44860,"Sulphur Springs, TX",Micropolitan Statistical Area,1987637219,65631763,0.198439349681848,2.30860526251115
826,44900,"Summerville, GA",Micropolitan Statistical Area,811512398,570806,0.0796868562806594,1.29145993425666
827,44940,"Sumter, SC",Metropolitan Statistical Area,1722544863,44046815,0.1722253943542,2.8494247668982
828,44980,"Sunbury, PA",Micropolitan Statistical Area,1522937236,55812859,0.168691203533626,2.21229878597449
829,45000,"Susanville, CA",Micropolitan Statistical Area,11762091407,462950203,1.30208765625775,5.97393208735583
830,45020,"Sweetwater, TX",Micropolitan Statistical Area,2362061742,5052159,0.226651297620265,1.90803771617038
831,45060,"Syracuse, NY",Metropolitan Statistical Area,6176717858,1020674126,0.797119041779979,5.20326985786942
832,45140,"Tahlequah, OK",Micropolitan Statistical Area,1940228930,69661251,0.200666735399182,2.04462371522058
833,45180,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,3594194083,100865012,0.357208991594234,3.84641674893752
834,45220,"Tallahassee, FL",Metropolitan Statistical Area,6188259522,1115064917,0.685203954887811,5.10976900739112
835,45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,6516032324,3648763998,0.933577668817406,4.20612108808081
836,45340,"Taos, NM",Micropolitan Statistical Area,5704119616,3383128,0.574669727423043,3.79055159159872
837,45380,"Taylorville, IL",Micropolitan Statistical Area,1837552893,16227346,0.194246904731244,2.02430946250137
838,45460,"Terre Haute, IN",Metropolitan Statistical Area,3795165822,50448749,0.402087554083437,4.26663645080282
839,45500,"Texarkana, TX-AR",Metropolitan Statistical Area,5284182325,218349567,0.533740387605349,6.4438216769285
840,45520,"The Dalles, OR",Micropolitan Statistical Area,6167114402,35722739,0.709858548214925,5.47820007900637
841,45580,"Thomaston, GA",Micropolitan Statistical Area,837774876,10585407,0.0817457608632139,1.45873909438915
842,45620,"Thomasville, GA",Micropolitan Statistical Area,2587644027,34672359,0.247324143675996,2.11167896029533
843,45660,"Tiffin, OH",Micropolitan Statistical Area,1427151722,4576816,0.153516552046995,1.69501490337493
844,45700,"Tifton, GA",Micropolitan Statistical Area,1414930059,32276404,0.137521835396228,2.10600395437605
845,45740,"Toccoa, GA",Micropolitan Statistical Area,463250297,13039270,0.0467801507634249,0.998074192410798
846,45780,"Toledo, OH",Metropolitan Statistical Area,3528266877,676795749,0.453735696924241,4.0346460419991
847,45820,"Topeka, KS",Metropolitan Statistical Area,8372689082,148255515,0.886593008371847,5.43223670998108
848,45860,"Torrington, CT",Micropolitan Statistical Area,2037392863,55597912,0.226900605370929,2.37866102021589
849,45880,"Town of Pecos, TX",Micropolitan Statistical Area,6825534318,17396672,0.648431713875198,4.59337469660531
850,45900,"Traverse City, MI",Metropolitan Statistical Area,4379604757,7440148230,1.34757219912672,6.06093850408136
851,45940,"Trenton-Princeton, NJ",Metropolitan Statistical Area,581395408,11337168,0.0627707524120069,1.54768418334933
852,45980,"Troy, AL",Micropolitan Statistical Area,1740645369,2339145,0.165997380338695,2.25618712789095
853,46020,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,2480587300,41531993,0.26336774121819,3.57496736468988
854,46060,"Tucson, AZ",Metropolitan Statistical Area,23798578892,5112015,2.27416330890264,7.43693353476984
855,46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,1445695251,17572915,0.145261008849502,3.24364705161937
856,46140,"Tulsa, OK",Metropolitan Statistical Area,16239940605,491845230,1.67771828201603,8.12577271606005
857,46180,"Tupelo, MS",Micropolitan Statistical Area,3620143882,36464253,0.358426799009749,2.65746119425444
858,46220,"Tuscaloosa, AL",Metropolitan Statistical Area,9047523806,167144496,0.890170099716443,5.40774035980398
859,46300,"Twin Falls, ID",Metropolitan Statistical Area,6524845832,30969583,0.717260252326469,4.48071361927354
860,46340,"Tyler, TX",Metropolitan Statistical Area,2386604718,73163264,0.235705717040673,2.92179105903158
861,46380,"Ukiah, CA",Micropolitan Statistical Area,9082586851,961786019,1.05083932105345,5.59428846295064
862,46460,"Union City, TN",Micropolitan Statistical Area,1411149165,27448111,0.144443055159854,1.93228667945768
863,46500,"Urbana, OH",Micropolitan Statistical Area,1111052284,2173115,0.117641976395589,1.50873776543371
864,46520,"Urban Honolulu, HI",Metropolitan Statistical Area,1555887020,4054602618,0.497322180900937,7.68758202678314
865,46540,"Utica-Rome, NY",Metropolitan Statistical Area,6793613847,237715698,0.780449528369672,5.08475740883473
866,46580,"Utuado, PR",Micropolitan Statistical Area,294045395,3982227,0.0254639653829827,1.10290739733343
867,46620,"Uvalde, TX",Micropolitan Statistical Area,4019458733,17382915,0.375070152189664,2.47158054647331
868,46660,"Valdosta, GA",Metropolitan Statistical Area,4163063876,55725995,0.397736923338243,3.54663272790148
869,46700,"Vallejo, CA",Metropolitan Statistical Area,2128287124,218615209,0.241598383057863,2.77579962166305
870,46780,"Van Wert, OH",Micropolitan Statistical Area,1059692856,3287921,0.113521600377453,1.53446852585948
871,46820,"Vermillion, SD",Micropolitan Statistical Area,1067154436,13955918,0.119183154660732,1.43119825629872
872,46860,"Vernal, UT",Micropolitan Statistical Area,11610607590,55966014,1.23268390039675,5.40347633666507
873,46900,"Vernon, TX",Micropolitan Statistical Area,2514738100,18202665,0.247407452889092,2.49341525989297
874,46980,"Vicksburg, MS",Micropolitan Statistical Area,1524296048,77750343,0.153485434870618,4.16001737163032
875,47020,"Victoria, TX",Metropolitan Statistical Area,4491292596,36526857,0.418181587900335,3.79994008190886
876,47080,"Vidalia, GA",Micropolitan Statistical Area,1567351114,27268417,0.152419416516295,2.09741890226943
877,47180,"Vincennes, IN",Micropolitan Statistical Area,1335995222,20908206,0.140491350381581,3.33324446321934
878,47220,"Vineland, NJ",Metropolitan Statistical Area,1251948172,503663199,0.183396513200705,2.1154161941351
879,47240,"Vineyard Haven, MA",Micropolitan Statistical Area,267292993,1004291414,0.136890272869323,2.12906573403986
880,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,8292809945,3500599899,1.19143748986471,7.27324437701541
881,47300,"Visalia, CA",Metropolitan Statistical Area,12493840855,37260863,1.25601779092312,5.37427364931185
882,47340,"Wabash, IN",Micropolitan Statistical Area,1068471086,21851089,0.116424881758121,1.39077526510611
883,47380,"Waco, TX",Metropolitan Statistical Area,7213512078,133547511,0.698184385950526,4.64130251881908
884,47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,5663558853,25515714,0.664264639790417,3.44392077740046
885,47460,"Walla Walla, WA",Metropolitan Statistical Area,3289370357,74932288,0.392350421946048,3.17798303018348
886,47540,"Wapakoneta, OH",Micropolitan Statistical Area,1039590220,1339586,0.110683657267828,1.80776656632473
887,47580,"Warner Robins, GA",Metropolitan Statistical Area,1363188907,12668688,0.132005936566884,2.08296361964521
888,47620,"Warren, PA",Micropolitan Statistical Area,2290280116,37368144,0.252214207282805,2.13649781089924
889,47660,"Warrensburg, MO",Micropolitan Statistical Area,2147776086,10180467,0.223599784277894,1.99845076652685
890,47700,"Warsaw, IN",Micropolitan Statistical Area,1376439341,59432000,0.154239467589605,1.64076709073795
891,47780,"Washington, IN",Micropolitan Statistical Area,1112436829,19061974,0.117174644313536,2.1979172247708
892,47820,"Washington, NC",Micropolitan Statistical Area,2156776424,336988229,0.247692670398692,2.76025095463638
893,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,15629167931,782738971,1.70264944442329,9.07635582557311
894,47920,"Washington Court House, OH",Micropolitan Statistical Area,1052469885,1694038,0.11048159553593,1.40231407894665
895,47930,"Waterbury-Shelton, CT",Metropolitan Statistical Area,1069106116,22748115,0.117782357891656,2.00872704757332
896,47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,3892989161,28187021,0.429687297682221,3.320088019062
897,47980,"Watertown, SD",Micropolitan Statistical Area,1780837049,76608858,0.211898927010679,1.9162703614186
898,48020,"Watertown-Fort Atkinson, WI",Micropolitan Statistical Area,1441308422,67985724,0.166670283901567,1.64892908049408
899,48060,"Watertown-Fort Drum, NY",Metropolitan Statistical Area,3283887137,1524557044,0.539542870358218,3.6360478243065
900,48140,"Wausau, WI",Metropolitan Statistical Area,4002033767,80653069,0.465120280857718,3.05691469659548
901,48180,"Waycross, GA",Micropolitan Statistical Area,3210797933,29839151,0.306489529840292,4.34929738001212
902,48200,"Waynesville, NC",Micropolitan Statistical Area,1433713845,2438478,0.142766116380699,2.04944585990585
903,48220,"Weatherford, OK",Micropolitan Statistical Area,5158914523,48905635,0.517124789698983,3.06123954033512
904,48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,1502011860,29944993,0.162483271443762,1.86347322766974
905,48300,"Wenatchee-East Wenatchee, WA",Metropolitan Statistical Area,12277634913,266210540,1.50653028943134,8.29476476904214
906,48460,"West Plains, MO",Micropolitan Statistical Area,2401376474,2920041,0.242685596913816,2.02720828315989
907,48540,"Wheeling, WV-OH",Metropolitan Statistical Area,2443364017,49379187,0.262806125316274,2.40078136065172
908,48580,"Whitewater-Elkhorn, WI",Micropolitan Statistical Area,1438464471,54912925,0.163988238675984,1.6418071356204
909,48620,"Wichita, KS",Metropolitan Statistical Area,10743465496,86116416,1.1055120807307,4.92738098393987
910,48660,"Wichita Falls, TX",Metropolitan Statistical Area,6784840016,143918703,0.674393036364108,3.96365725141836
911,48680,"Wildwood-The Villages, FL",Metropolitan Statistical Area,1442988379,58752792,0.1386683277874,2.17722674696483
912,48700,"Williamsport, PA",Metropolitan Statistical Area,3182886778,38917581,0.34660160089129,2.9075246223096
913,48780,"Williston, ND",Micropolitan Statistical Area,5380959390,181836633,0.674866027799453,4.19852367995497
914,48820,"Willmar, MN",Micropolitan Statistical Area,2065166101,168381166,0.255574133474056,2.04771983106768
915,48900,"Wilmington, NC",Metropolitan Statistical Area,4956251577,1033272076,0.586203401492412,4.33990199879073
916,48940,"Wilmington, OH",Micropolitan Statistical Area,1058609496,9329331,0.111695973884935,1.3886445439917
917,48980,"Wilson, NC",Micropolitan Statistical Area,952013025,14332439,0.0962391966756968,1.35155804991451
918,49010,"Winchester, TN",Micropolitan Statistical Area,1436141691,55046635,0.147515725588391,1.90448081102201
919,49020,"Winchester, VA-WV",Metropolitan Statistical Area,2752456888,16817755,0.289057896609165,2.88817505470906
920,49080,"Winnemucca, NV",Micropolitan Statistical Area,24969535440,44194837,2.69360790067458,7.57175925721707
921,49100,"Winona, MN",Micropolitan Statistical Area,1621791130,40051875,0.186434335295417,2.07829360507805
922,49180,"Winston-Salem, NC",Metropolitan Statistical Area,5203287418,81521387,0.528754985086152,3.85036722592262
923,49220,"Wisconsin Rapids-Marshfield, WI",Micropolitan Statistical Area,2053974903,41978094,0.236987817823092,2.05727712092388
924,49260,"Woodward, OK",Micropolitan Statistical Area,3218801189,9693573,0.324423768902079,2.52368593057064
925,49300,"Wooster, OH",Micropolitan Statistical Area,1436897057,5040384,0.153931826402186,1.60436145786535
926,49340,"Worcester, MA",Metropolitan Statistical Area,3912614264,177372507,0.446884888343902,3.85491155264149
927,49380,"Worthington, MN",Micropolitan Statistical Area,1852143782,19253011,0.208861753000292,1.89634451180653
928,49420,"Yakima, WA",Metropolitan Statistical Area,11122734369,41188782,1.30731507284008,5.8412938823918
929,49460,"Yankton, SD",Micropolitan Statistical Area,1349873581,28676615,0.152203303954593,1.70059421221087
930,49620,"York-Hanover, PA",Metropolitan Statistical Area,2342295974,16503210,0.248488721699914,2.74225304403623
931,49660,"Youngstown-Warren, OH",Metropolitan Statistical Area,2665268781,83270347,0.295032549199959,2.39429890013585
932,49700,"Yuba City, CA",Metropolitan Statistical Area,3197863370,45895634,0.338031989059346,4.0802103545219
933,49740,"Yuma, AZ",Metropolitan Statistical Area,14280777141,13250807,1.37566036155408,5.54414714330207
934,49780,"Zanesville, OH",Micropolitan Statistical Area,1721165826,20823924,0.183630647434711,1.87850186682315
935,49820,"Zapata, TX",Micropolitan Statistical Area,2585876042,154371160,0.249166277863196,2.2476742395647
